139.600,209.400,0.000,192.000,0.000,1047.000,806.900,360.000,44.698
332.500,142.500,0.000,228.000,0.000,932.000,594.000,7.000,30.276
190.000,190.000,0.000,228.000,0.000,932.000,670.000,28.000,40.857
485.000,0.000,0.000,146.000,0.000,1120.000,800.000,28.000,71.988
374.000,189.200,0.000,170.100,10.100,926.100,756.700,3.000,34.398
313.300,262.200,0.000,175.500,8.600,1046.900,611.800,3.000,28.799
425.000,106.300,0.000,153.500,16.500,852.100,887.100,3.000,33.398
425.000,106.300,0.000,151.400,18.600,936.000,803.700,3.000,36.301
375.000,93.800,0.000,126.600,23.400,852.100,992.600,3.000,28.999
475.000,118.800,0.000,181.100,8.900,852.100,781.500,3.000,37.797
469.000,117.200,0.000,137.800,32.200,852.100,840.500,3.000,40.196
425.000,106.300,0.000,153.500,16.500,852.100,887.100,3.000,33.398
388.600,97.100,0.000,157.900,12.100,852.100,925.700,3.000,28.096
531.300,0.000,0.000,141.800,28.200,852.100,893.700,3.000,41.300
425.000,106.300,0.000,153.500,16.500,852.100,887.100,3.000,33.398
318.800,212.500,0.000,155.700,14.300,852.100,880.400,3.000,25.200
401.800,94.700,0.000,147.400,11.400,946.800,852.100,3.000,41.100
362.600,189.000,0.000,164.900,11.600,944.700,755.800,3.000,35.301
323.700,282.800,0.000,183.800,10.300,942.700,659.900,3.000,28.296
379.500,151.200,0.000,153.900,15.900,1134.300,605.000,3.000,28.599
362.600,189.000,0.000,164.900,11.600,944.700,755.800,3.000,35.301
286.300,200.900,0.000,144.700,11.200,1004.600,803.700,3.000,24.401
362.600,189.000,0.000,164.900,11.600,944.700,755.800,3.000,35.301
439.000,177.000,0.000,186.000,11.100,884.900,707.900,3.000,39.300
389.900,189.000,0.000,145.900,22.000,944.700,755.800,3.000,40.596
362.600,189.000,0.000,164.900,11.600,944.700,755.800,3.000,35.301
337.900,189.000,0.000,174.900,9.500,944.700,755.800,3.000,24.097
374.000,189.200,0.000,170.100,10.100,926.100,756.700,7.000,46.202
313.300,262.200,0.000,175.500,8.600,1046.900,611.800,7.000,42.796
425.000,106.300,0.000,153.500,16.500,852.100,887.100,7.000,49.201
425.000,106.300,0.000,151.400,18.600,936.000,803.700,7.000,46.802
375.000,93.800,0.000,126.600,23.400,852.100,992.600,7.000,45.698
475.000,118.800,0.000,181.100,8.900,852.100,781.500,7.000,55.599
469.000,117.200,0.000,137.800,32.200,852.100,840.500,7.000,54.896
425.000,106.300,0.000,153.500,16.500,852.100,887.100,7.000,49.201
388.600,97.100,0.000,157.900,12.100,852.100,925.700,7.000,34.901
531.300,0.000,0.000,141.800,28.200,852.100,893.700,7.000,46.898
425.000,106.300,0.000,153.500,16.500,852.100,887.100,7.000,49.201
318.800,212.500,0.000,155.700,14.300,852.100,880.400,7.000,33.398
401.800,94.700,0.000,147.400,11.400,946.800,852.100,7.000,54.096
362.600,189.000,0.000,164.900,11.600,944.700,755.800,7.000,55.896
323.700,282.800,0.000,183.800,10.300,942.700,659.900,7.000,49.801
379.500,151.200,0.000,153.900,15.900,1134.300,605.000,7.000,47.098
362.600,189.000,0.000,164.900,11.600,944.700,755.800,7.000,55.896
286.300,200.900,0.000,144.700,11.200,1004.600,803.700,7.000,37.997
362.600,189.000,0.000,164.900,11.600,944.700,755.800,7.000,55.896
439.000,177.000,0.000,186.000,11.100,884.900,707.900,7.000,56.096
389.900,189.000,0.000,145.900,22.000,944.700,755.800,7.000,59.095
362.600,189.000,0.000,164.900,11.600,944.700,755.800,7.000,22.897
337.900,189.000,0.000,174.900,9.500,944.700,755.800,7.000,35.101
374.000,189.200,0.000,170.100,10.100,926.100,756.700,28.000,61.094
313.300,262.200,0.000,175.500,8.600,1046.900,611.800,28.000,59.798
425.000,106.300,0.000,153.500,16.500,852.100,887.100,28.000,60.295
425.000,106.300,0.000,151.400,18.600,936.000,803.700,28.000,61.798
375.000,93.800,0.000,126.600,23.400,852.100,992.600,28.000,56.696
475.000,118.800,0.000,181.100,8.900,852.100,781.500,28.000,68.299
469.000,117.200,0.000,137.800,32.200,852.100,840.500,28.000,66.900
425.000,106.300,0.000,153.500,16.500,852.100,887.100,28.000,60.295
388.600,97.100,0.000,157.900,12.100,852.100,925.700,28.000,50.697
531.300,0.000,0.000,141.800,28.200,852.100,893.700,28.000,56.399
425.000,106.300,0.000,153.500,16.500,852.100,887.100,28.000,60.295
318.800,212.500,0.000,155.700,14.300,852.100,880.400,28.000,55.496
401.800,94.700,0.000,147.400,11.400,946.800,852.100,28.000,68.499
362.600,189.000,0.000,164.900,11.600,944.700,755.800,28.000,71.299
323.700,282.800,0.000,183.800,10.300,942.700,659.900,28.000,74.698
379.500,151.200,0.000,153.900,15.900,1134.300,605.000,28.000,52.200
362.600,189.000,0.000,164.900,11.600,944.700,755.800,28.000,71.299
286.300,200.900,0.000,144.700,11.200,1004.600,803.700,28.000,67.700
362.600,189.000,0.000,164.900,11.600,944.700,755.800,28.000,71.299
439.000,177.000,0.000,186.000,11.100,884.900,707.900,28.000,65.997
389.900,189.000,0.000,145.900,22.000,944.700,755.800,28.000,74.498
362.600,189.000,0.000,164.900,11.600,944.700,755.800,28.000,71.299
337.900,189.000,0.000,174.900,9.500,944.700,755.800,28.000,49.897
374.000,189.200,0.000,170.100,10.100,926.100,756.700,56.000,63.397
313.300,262.200,0.000,175.500,8.600,1046.900,611.800,56.000,64.900
425.000,106.300,0.000,153.500,16.500,852.100,887.100,56.000,64.301
425.000,106.300,0.000,151.400,18.600,936.000,803.700,56.000,64.900
375.000,93.800,0.000,126.600,23.400,852.100,992.600,56.000,60.198
475.000,118.800,0.000,181.100,8.900,852.100,781.500,56.000,72.298
469.000,117.200,0.000,137.800,32.200,852.100,840.500,56.000,69.299
425.000,106.300,0.000,153.500,16.500,852.100,887.100,56.000,64.301
388.600,97.100,0.000,157.900,12.100,852.100,925.700,56.000,55.199
531.300,0.000,0.000,141.800,28.200,852.100,893.700,56.000,58.799
425.000,106.300,0.000,153.500,16.500,852.100,887.100,56.000,64.301
318.800,212.500,0.000,155.700,14.300,852.100,880.400,56.000,66.100
401.800,94.700,0.000,147.400,11.400,946.800,852.100,56.000,73.698
362.600,189.000,0.000,164.900,11.600,944.700,755.800,56.000,77.297
323.700,282.800,0.000,183.800,10.300,942.700,659.900,56.000,80.200
379.500,151.200,0.000,153.900,15.900,1134.300,605.000,56.000,54.896
362.600,189.000,0.000,164.900,11.600,944.700,755.800,56.000,77.297
286.300,200.900,0.000,144.700,11.200,1004.600,803.700,56.000,72.995
362.600,189.000,0.000,164.900,11.600,944.700,755.800,56.000,77.297
439.000,177.000,0.000,186.000,11.100,884.900,707.900,56.000,71.699
389.900,189.000,0.000,145.900,22.000,944.700,755.800,56.000,79.400
362.600,189.000,0.000,164.900,11.600,944.700,755.800,56.000,77.297
337.900,189.000,0.000,174.900,9.500,944.700,755.800,56.000,59.895
374.000,189.200,0.000,170.100,10.100,926.100,756.700,91.000,64.900
313.300,262.200,0.000,175.500,8.600,1046.900,611.800,91.000,66.596
425.000,106.300,0.000,153.500,16.500,852.100,887.100,91.000,65.197
425.000,106.300,0.000,151.400,18.600,936.000,803.700,91.000,66.700
375.000,93.800,0.000,126.600,23.400,852.100,992.600,91.000,62.501
475.000,118.800,0.000,181.100,8.900,852.100,781.500,91.000,74.195
469.000,117.200,0.000,137.800,32.200,852.100,840.500,91.000,70.699
425.000,106.300,0.000,153.500,16.500,852.100,887.100,91.000,65.197
388.600,97.100,0.000,157.900,12.100,852.100,925.700,91.000,57.599
531.300,0.000,0.000,141.800,28.200,852.100,893.700,91.000,59.198
425.000,106.300,0.000,153.500,16.500,852.100,887.100,91.000,65.197
318.800,212.500,0.000,155.700,14.300,852.100,880.400,91.000,68.100
401.800,94.700,0.000,147.400,11.400,946.800,852.100,91.000,75.498
362.600,189.000,0.000,164.900,11.600,944.700,755.800,91.000,79.297
379.500,151.200,0.000,153.900,15.900,1134.300,605.000,91.000,56.496
362.600,189.000,0.000,164.900,11.600,944.700,755.800,91.000,79.297
286.300,200.900,0.000,144.700,11.200,1004.600,803.700,91.000,76.801
362.600,189.000,0.000,164.900,11.600,944.700,755.800,91.000,79.297
439.000,177.000,0.000,186.000,11.100,884.900,707.900,91.000,73.298
389.900,189.000,0.000,145.900,22.000,944.700,755.800,91.000,82.599
362.600,189.000,0.000,164.900,11.600,944.700,755.800,91.000,79.297
337.900,189.000,0.000,174.900,9.500,944.700,755.800,91.000,67.796
222.360,0.000,96.670,189.290,4.460,967.080,870.320,3.000,11.576
222.360,0.000,96.670,189.290,4.460,967.080,870.320,14.000,24.449
222.360,0.000,96.670,189.290,4.460,967.080,870.320,28.000,24.890
222.360,0.000,96.670,189.290,4.460,967.080,870.320,56.000,29.448
222.360,0.000,96.670,189.290,4.460,967.080,870.320,100.000,40.714
233.810,0.000,94.580,197.890,4.567,947.040,852.160,3.000,10.384
233.810,0.000,94.580,197.890,4.567,947.040,852.160,14.000,22.139
233.810,0.000,94.580,197.890,4.567,947.040,852.160,28.000,22.835
233.810,0.000,94.580,197.890,4.567,947.040,852.160,56.000,27.662
233.810,0.000,94.580,197.890,4.567,947.040,852.160,100.000,34.557
194.680,0.000,100.520,165.620,7.480,1006.400,905.900,3.000,12.452
194.680,0.000,100.520,165.620,7.480,1006.400,905.900,14.000,24.987
194.680,0.000,100.520,165.620,7.480,1006.400,905.900,28.000,25.724
194.680,0.000,100.520,165.620,7.480,1006.400,905.900,56.000,33.964
194.680,0.000,100.520,165.620,7.480,1006.400,905.900,100.000,37.342
190.680,0.000,125.400,162.140,7.770,1090.000,804.010,3.000,15.044
190.680,0.000,125.400,162.140,7.770,1090.000,804.010,14.000,21.063
190.680,0.000,125.400,162.140,7.770,1090.000,804.010,28.000,26.400
190.680,0.000,125.400,162.140,7.770,1090.000,804.010,56.000,35.343
190.680,0.000,125.400,162.140,7.770,1090.000,804.010,100.000,40.569
212.070,0.000,121.620,180.310,5.690,1057.600,779.320,3.000,12.473
212.070,0.000,121.620,180.310,5.690,1057.600,779.320,14.000,20.919
212.070,0.000,121.620,180.310,5.690,1057.600,779.320,28.000,24.904
212.070,0.000,121.620,180.310,5.690,1057.600,779.320,56.000,34.205
212.070,0.000,121.620,180.310,5.690,1057.600,779.320,100.000,39.610
229.970,0.000,118.310,195.470,4.630,1029.400,758.590,3.000,10.032
229.970,0.000,118.310,195.470,4.630,1029.400,758.590,14.000,20.084
229.970,0.000,118.310,195.470,4.630,1029.400,758.590,28.000,24.483
229.970,0.000,118.310,195.470,4.630,1029.400,758.590,56.000,31.537
229.970,0.000,118.310,195.470,4.630,1029.400,758.590,100.000,35.343
190.340,0.000,125.180,161.850,9.880,1088.100,802.590,3.000,9.446
190.340,0.000,125.180,161.850,9.880,1088.100,802.590,14.000,22.718
190.340,0.000,125.180,161.850,9.880,1088.100,802.590,28.000,28.468
190.340,0.000,125.180,161.850,9.880,1088.100,802.590,56.000,38.562
190.340,0.000,125.180,161.850,9.880,1088.100,802.590,100.000,40.390
166.090,0.000,163.270,176.460,4.490,1058.600,780.090,3.000,10.763
166.090,0.000,163.270,176.460,4.490,1058.600,780.090,14.000,25.483
166.090,0.000,163.270,176.460,4.490,1058.600,780.090,28.000,21.539
166.090,0.000,163.270,176.460,4.490,1058.600,780.090,56.000,28.627
166.090,0.000,163.270,176.460,4.490,1058.600,780.090,100.000,33.543
167.950,42.080,163.830,121.750,5.720,1058.700,780.110,3.000,7.750
167.950,42.080,163.830,121.750,5.720,1058.700,780.110,14.000,17.823
167.950,42.080,163.830,121.750,5.720,1058.700,780.110,28.000,24.242
167.950,42.080,163.830,121.750,5.720,1058.700,780.110,56.000,32.854
167.950,42.080,163.830,121.750,5.720,1058.700,780.110,100.000,39.231
213.720,98.050,24.510,181.710,6.860,1065.800,785.380,3.000,17.995
213.720,98.050,24.510,181.710,6.860,1065.800,785.380,14.000,30.385
213.720,98.050,24.510,181.710,6.860,1065.800,785.380,28.000,45.705
213.720,98.050,24.510,181.710,6.860,1065.800,785.380,56.000,50.773
213.720,98.050,24.510,181.710,6.860,1065.800,785.380,100.000,53.903
213.760,98.060,24.520,181.740,6.650,1066.000,785.520,3.000,13.183
213.760,98.060,24.520,181.740,6.650,1066.000,785.520,14.000,17.837
213.760,98.060,24.520,181.740,6.650,1066.000,785.520,28.000,40.231
213.760,98.060,24.520,181.740,6.650,1066.000,785.520,56.000,47.133
213.760,98.060,24.520,181.740,6.650,1066.000,785.520,100.000,49.973
229.680,0.000,118.160,195.230,6.130,1028.100,757.630,3.000,13.355
229.680,0.000,118.160,195.230,6.130,1028.100,757.630,14.000,22.318
229.680,0.000,118.160,195.230,6.130,1028.100,757.630,28.000,24.538
229.680,0.000,118.160,195.230,6.130,1028.100,757.630,56.000,31.350
229.680,0.000,118.160,195.230,6.130,1028.100,757.630,100.000,40.858
238.050,0.000,94.110,186.660,7.000,949.910,847.010,3.000,19.933
238.050,0.000,94.110,186.660,7.000,949.910,847.010,14.000,25.690
238.050,0.000,94.110,186.660,7.000,949.910,847.010,28.000,30.234
238.050,0.000,94.110,186.660,7.000,949.910,847.010,56.000,39.590
238.050,0.000,94.110,186.660,7.000,949.910,847.010,100.000,44.299
250.000,0.000,95.690,187.420,5.530,956.860,861.170,3.000,13.817
250.000,0.000,95.690,187.420,5.530,956.860,861.170,14.000,24.918
250.000,0.000,95.690,187.420,5.530,956.860,861.170,28.000,29.220
250.000,0.000,95.690,187.420,5.530,956.860,861.170,56.000,38.328
250.000,0.000,95.690,187.420,5.530,956.860,861.170,100.000,42.348
212.520,0.000,100.370,159.320,8.710,1007.800,903.590,3.000,13.541
212.520,0.000,100.370,159.320,8.710,1007.800,903.590,14.000,26.310
212.520,0.000,100.370,159.320,8.710,1007.800,903.590,28.000,31.640
212.520,0.000,100.370,159.320,8.710,1007.800,903.590,56.000,42.548
212.520,0.000,100.370,159.320,8.710,1007.800,903.590,100.000,42.920
212.570,0.000,100.390,159.350,10.370,1003.800,903.790,3.000,13.334
212.570,0.000,100.390,159.350,10.370,1003.800,903.790,14.000,25.373
212.570,0.000,100.390,159.350,10.370,1003.800,903.790,28.000,37.404
212.570,0.000,100.390,159.350,10.370,1003.800,903.790,56.000,44.395
212.570,0.000,100.390,159.350,10.370,1003.800,903.790,100.000,47.739
212.000,0.000,124.780,159.000,7.840,1085.400,799.540,3.000,19.519
212.000,0.000,124.780,159.000,7.840,1085.400,799.540,14.000,31.350
212.000,0.000,124.780,159.000,7.840,1085.400,799.540,28.000,38.500
212.000,0.000,124.780,159.000,7.840,1085.400,799.540,56.000,45.085
212.000,0.000,124.780,159.000,7.840,1085.400,799.540,100.000,47.815
231.750,0.000,121.620,173.960,6.720,1056.400,778.450,3.000,15.437
231.750,0.000,121.620,173.960,6.720,1056.400,778.450,14.000,26.772
231.750,0.000,121.620,173.960,6.720,1056.400,778.450,28.000,33.729
231.750,0.000,121.620,173.960,6.720,1056.400,778.450,56.000,42.699
231.750,0.000,121.620,173.960,6.720,1056.400,778.450,100.000,45.836
251.370,0.000,118.270,188.450,5.750,1028.400,757.730,3.000,17.223
251.370,0.000,118.270,188.450,5.750,1028.400,757.730,14.000,29.930
251.370,0.000,118.270,188.450,5.750,1028.400,757.730,28.000,29.654
251.370,0.000,118.270,188.450,5.750,1028.400,757.730,56.000,36.970
251.370,0.000,118.270,188.450,5.750,1028.400,757.730,100.000,43.582
251.370,0.000,118.270,188.450,6.350,1028.400,757.730,3.000,13.121
251.370,0.000,118.270,188.450,6.350,1028.400,757.730,14.000,24.428
251.370,0.000,118.270,188.450,6.350,1028.400,757.730,28.000,32.660
251.370,0.000,118.270,188.450,6.350,1028.400,757.730,56.000,36.639
251.370,0.000,118.270,188.450,6.350,1028.400,757.730,100.000,44.209
181.380,0.000,167.010,169.590,7.560,1055.600,777.800,3.000,13.624
181.380,0.000,167.010,169.590,7.560,1055.600,777.800,14.000,21.601
181.380,0.000,167.010,169.590,7.560,1055.600,777.800,28.000,27.772
181.380,0.000,167.010,169.590,7.560,1055.600,777.800,56.000,35.570
181.380,0.000,167.010,169.590,7.560,1055.600,777.800,100.000,45.368
182.040,45.210,121.970,170.210,8.190,1059.400,780.650,3.000,7.315
182.040,45.210,121.970,170.210,8.190,1059.400,780.650,14.000,21.505
182.040,45.210,121.970,170.210,8.190,1059.400,780.650,28.000,31.268
182.040,45.210,121.970,170.210,8.190,1059.400,780.650,56.000,43.499
182.040,45.210,121.970,170.210,8.190,1059.400,780.650,100.000,48.670
168.880,42.220,124.250,158.330,10.830,1080.800,796.150,3.000,7.398
168.880,42.220,124.250,158.330,10.830,1080.800,796.150,14.000,23.511
168.880,42.220,124.250,158.330,10.830,1080.800,796.150,28.000,31.116
168.880,42.220,124.250,158.330,10.830,1080.800,796.150,56.000,39.148
168.880,42.220,124.250,158.330,10.830,1080.800,796.150,100.000,48.153
290.350,0.000,96.180,168.080,9.410,961.180,865.000,3.000,22.504
290.350,0.000,96.180,168.080,9.410,961.180,865.000,14.000,34.674
290.350,0.000,96.180,168.080,9.410,961.180,865.000,28.000,34.736
290.350,0.000,96.180,168.080,9.410,961.180,865.000,56.000,45.085
290.350,0.000,96.180,168.080,9.410,961.180,865.000,100.000,48.973
277.050,0.000,97.390,160.600,11.830,973.900,875.610,3.000,23.139
277.050,0.000,97.390,160.600,11.830,973.900,875.610,14.000,41.886
277.050,0.000,97.390,160.600,11.830,973.900,875.610,28.000,48.284
277.050,0.000,97.390,160.600,11.830,973.900,875.610,56.000,51.035
277.050,0.000,97.390,160.600,11.830,973.900,875.610,100.000,55.641
295.710,0.000,95.640,171.540,8.870,955.140,859.200,3.000,22.946
295.710,0.000,95.640,171.540,8.870,955.140,859.200,14.000,35.232
295.710,0.000,95.640,171.540,8.870,955.140,859.200,28.000,39.941
295.710,0.000,95.640,171.540,8.870,955.140,859.200,56.000,48.718
295.710,0.000,95.640,171.540,8.870,955.140,859.200,100.000,52.042
251.810,0.000,99.940,146.140,12.350,1006.000,899.760,3.000,21.022
251.810,0.000,99.940,146.140,12.350,1006.000,899.760,14.000,33.357
251.810,0.000,99.940,146.140,12.350,1006.000,899.760,28.000,33.943
251.810,0.000,99.940,146.140,12.350,1006.000,899.760,56.000,44.140
251.810,0.000,99.940,146.140,12.350,1006.000,899.760,100.000,45.368
249.100,0.000,98.750,158.110,12.800,987.760,889.010,3.000,15.362
249.100,0.000,98.750,158.110,12.800,987.760,889.010,14.000,28.682
249.100,0.000,98.750,158.110,12.800,987.760,889.010,28.000,30.847
249.100,0.000,98.750,158.110,12.800,987.760,889.010,56.000,42.030
249.100,0.000,98.750,158.110,12.800,987.760,889.010,100.000,51.056
252.310,0.000,98.750,146.250,14.170,987.760,889.010,3.000,21.781
252.310,0.000,98.750,146.250,14.170,987.760,889.010,14.000,42.292
252.310,0.000,98.750,146.250,14.170,987.760,889.010,28.000,50.601
252.310,0.000,98.750,146.250,14.170,987.760,889.010,56.000,55.827
252.310,0.000,98.750,146.250,14.170,987.760,889.010,100.000,60.950
246.830,0.000,125.080,143.300,11.990,1086.800,800.890,3.000,23.525
246.830,0.000,125.080,143.300,11.990,1086.800,800.890,14.000,42.217
246.830,0.000,125.080,143.300,11.990,1086.800,800.890,28.000,52.504
246.830,0.000,125.080,143.300,11.990,1086.800,800.890,56.000,60.322
246.830,0.000,125.080,143.300,11.990,1086.800,800.890,100.000,66.424
275.070,0.000,121.350,159.480,9.900,1053.600,777.500,3.000,23.801
275.070,0.000,121.350,159.480,9.900,1053.600,777.500,14.000,38.769
275.070,0.000,121.350,159.480,9.900,1053.600,777.500,28.000,51.331
275.070,0.000,121.350,159.480,9.900,1053.600,777.500,56.000,56.847
275.070,0.000,121.350,159.480,9.900,1053.600,777.500,100.000,58.605
297.160,0.000,117.540,174.800,9.520,1022.800,753.450,3.000,21.912
297.160,0.000,117.540,174.800,9.520,1022.800,753.450,14.000,36.990
297.160,0.000,117.540,174.800,9.520,1022.800,753.450,28.000,47.401
297.160,0.000,117.540,174.800,9.520,1022.800,753.450,56.000,51.959
297.160,0.000,117.540,174.800,9.520,1022.800,753.450,100.000,56.744
213.740,0.000,174.740,154.790,10.160,1053.500,776.350,3.000,17.575
213.740,0.000,174.740,154.790,10.160,1053.500,776.350,14.000,33.729
213.740,0.000,174.740,154.790,10.160,1053.500,776.350,28.000,40.148
213.740,0.000,174.740,154.790,10.160,1053.500,776.350,56.000,46.643
213.740,0.000,174.740,154.790,10.160,1053.500,776.350,100.000,50.077
213.500,0.000,174.240,154.610,11.660,1052.300,775.480,3.000,17.368
213.500,0.000,174.240,154.610,11.660,1052.300,775.480,14.000,33.702
213.500,0.000,174.240,154.610,11.660,1052.300,775.480,28.000,45.940
213.500,0.000,174.240,154.610,11.660,1052.300,775.480,56.000,51.435
213.500,0.000,174.240,154.610,11.660,1052.300,775.480,100.000,59.302
277.190,97.820,24.460,160.700,11.190,1061.700,782.460,3.000,30.447
277.190,97.820,24.460,160.700,11.190,1061.700,782.460,14.000,47.712
277.190,97.820,24.460,160.700,11.190,1061.700,782.460,28.000,63.142
277.190,97.820,24.460,160.700,11.190,1061.700,782.460,56.000,66.824
277.190,97.820,24.460,160.700,11.190,1061.700,782.460,100.000,66.948
218.230,54.640,123.780,140.750,11.910,1075.700,792.670,3.000,27.420
218.230,54.640,123.780,140.750,11.910,1075.700,792.670,14.000,35.956
218.230,54.640,123.780,140.750,11.910,1075.700,792.670,28.000,55.510
218.230,54.640,123.780,140.750,11.910,1075.700,792.670,56.000,61.991
218.230,54.640,123.780,140.750,11.910,1075.700,792.670,100.000,63.528
214.900,53.800,121.890,155.630,9.610,1014.300,780.580,3.000,18.016
214.900,53.800,121.890,155.630,9.610,1014.300,780.580,14.000,38.604
214.900,53.800,121.890,155.630,9.610,1014.300,780.580,28.000,52.200
214.900,53.800,121.890,155.630,9.610,1014.300,780.580,56.000,53.958
214.900,53.800,121.890,155.630,9.610,1014.300,780.580,100.000,56.634
218.850,0.000,124.130,158.490,11.330,1078.700,794.910,3.000,15.341
218.850,0.000,124.130,158.490,11.330,1078.700,794.910,14.000,26.048
218.850,0.000,124.130,158.490,11.330,1078.700,794.910,28.000,30.220
218.850,0.000,124.130,158.490,11.330,1078.700,794.910,56.000,37.266
218.850,0.000,124.130,158.490,11.330,1078.700,794.910,100.000,46.229
376.000,0.000,0.000,214.600,0.000,1003.500,762.360,3.000,16.279
376.000,0.000,0.000,214.600,0.000,1003.500,762.360,14.000,25.621
376.000,0.000,0.000,214.600,0.000,1003.500,762.360,28.000,31.971
376.000,0.000,0.000,214.600,0.000,1003.500,762.360,56.000,36.301
376.000,0.000,0.000,214.600,0.000,1003.500,762.360,100.000,43.058
500.000,0.000,0.000,140.000,4.000,966.000,853.000,28.000,67.569
475.000,0.000,59.000,142.000,1.900,1098.000,641.000,28.000,57.227
315.000,137.000,0.000,145.000,5.900,1130.000,745.000,28.000,81.751
505.000,0.000,60.000,195.000,0.000,1030.000,630.000,28.000,64.018
